ai,百度开源/ernie-unimo,28
ai,Gitee 极速下载/Gemini-CLI,28
ai,MetaX-MACA/mcTVM,28
ai,x00e0d991e368/lazero,29
ai,蒋茂苇/LLM-Robotics-example-TidyBot,29
ai,随风/midjourney-proxy,29
ai,科大讯飞/Chinese-XLNet,29
ai,西酞普斯/MindQA,29
ai,铂金小猪/moarkService,29
ai,强哥/dify,29
ai,MetaX-MACA/vLLM-metax,29
ai,Xorbits/xllamacpp,29
ai,piaolingzxh/supersonic,29
ai,MetaX-MACA/DeepEP,29
ai,amaozhao/casher,29
ai,AIDotNet/AutoGpt,29
ai,Alibaba/nann,29
ai,357027361/agent-zero,29
ai,Alibaba/pilotscope,30
ai,Wang Xin/labelme2yolo,30
ai,kk/一个热衷于用人工智能创造美好事物的团队,30
ai,王威/零一万物代码,30
ai,Gitee 极速下载/genai,30
ai,Buuugx/ncnn,30
ai,阮豪/Text-Generate-RNN,30
ai,mizunomk/flash-attention,30
ai,doycode/Metis,30
ai,Xorbits/mars,30
ai,Xorbits/inference-client,30
ai,朱林/Qwen-Agent,30
ai,国泰海通证券股份有限公司/lingxiMCP,30
ai,RexHuang936/gemini-cli,30
ai,CPLABonus/cherry-studio,30
ai,B1INGO/refly,31
ai,Veeja.liu/ultralytics,31
ai,Gitee 极速下载/google-pegasus,31
ai,Martin_Z_He/fast-style-transfer,31
ai,wuqingshan2010/ncnn,31
ai,科大讯飞/TextPruner,31
ai,MegEngine/mgeconvert,31
ai,DiDi-opensource/heteta,31
ai,DiDi-opensource/MEEP,31
ai,QLHua001/mmaction,31
ai,DiDi-opensource/paladin,31
ai,yangfeng/densepose,31
ai,田德宇/City Intelligence,31
ai,科大讯飞/cmrc2018,31
ai,热门极速下载/parti,31
ai,coda/朴素贝叶斯预测kaggle泰坦尼克号,32
ai,91JPPX/ROSNXTROBOT,32
ai,Gitee 极速下载/NapkinML,32
ai,Haozhe Xie/mitagger,32
